year,depth,season,species
2008,456,Spring,Black Dogfish
2008,449,Spring,Black Dogfish
2008,632,Spring,Black Dogfish
2008,609,Spring,Black Dogfish
2008,704,Spring,Black Dogfish
2008,661,Fall,Black Dogfish
2008,585,Fall,Black Dogfish
2008,637,Fall,Black Dogfish
2011,301,Spring,Black Dogfish
2011,418,Spring,Black Dogfish
2011,349,Spring,Black Dogfish
2011,323,Spring,Black Dogfish
2011,454,Spring,Black Dogfish
2011,389,Spring,Black Dogfish
2011,440,Spring,Black Dogfish
2011,429,Spring,Black Dogfish
2011,421,Spring,Black Dogfish
2011,452,Spring,Black Dogfish
2011,455,Spring,Black Dogfish
2011,306,Spring,Black Dogfish
2011,335,Spring,Black Dogfish
2011,315,Spring,Black Dogfish
2011,412,Spring,Black Dogfish
2011,453,Spring,Black Dogfish
2011,455,Spring,Black Dogfish
2011,453,Spring,Black Dogfish
2011,414,Spring,Black Dogfish
2011,449,Spring,Black Dogfish
2011,457,Spring,Black Dogfish
2011,461,Spring,Black Dogfish
2011,459,Spring,Black Dogfish
2011,456,Spring,Black Dogfish
2011,440,Spring,Black Dogfish
2011,425,Spring,Black Dogfish
2011,622,Spring,Black Dogfish
2011,438,Spring,Black Dogfish
2011,690,Spring,Black Dogfish
2011,675,Fall,Black Dogfish
2011,571,Fall,Black Dogfish
2011,618,Fall,Black Dogfish
2012,328,Spring,Black Dogfish
2012,296,Spring,Black Dogfish
2012,421,Spring,Black Dogfish
2012,448,Spring,Black Dogfish
2012,438,Spring,Black Dogfish
2012,429,Spring,Black Dogfish
2012,444,Spring,Black Dogfish
2012,330,Spring,Black Dogfish
2012,258,Spring,Black Dogfish
2012,402,Spring,Black Dogfish
2012,457,Spring,Black Dogfish
2012,343,Spring,Black Dogfish
2012,465,Spring,Black Dogfish
2012,454,Spring,Black Dogfish
2012,416,Spring,Black Dogfish
2012,413,Spring,Black Dogfish
2012,455,Spring,Black Dogfish
2012,448,Spring,Black Dogfish
2012,449,Spring,Black Dogfish
2012,458,Spring,Black Dogfish
2012,441,Spring,Black Dogfish
2012,476,Spring,Black Dogfish
2012,484,Spring,Black Dogfish
2012,476,Spring,Black Dogfish
2012,465,Spring,Black Dogfish
2012,467,Spring,Black Dogfish
2012,466,Spring,Black Dogfish
2012,349,Spring,Black Dogfish
2012,405,Spring,Black Dogfish
2012,438,Spring,Black Dogfish
2012,312,Spring,Black Dogfish
2012,449,Spring,Black Dogfish
2012,609,Spring,Black Dogfish
2012,629,Spring,Black Dogfish
2012,621,Spring,Black Dogfish
2012,405,Spring,Black Dogfish
2012,649,Spring,Black Dogfish
2012,625,Fall,Black Dogfish
2012,350,Fall,Black Dogfish
2012,589,Fall,Black Dogfish
2012,440,Fall,Black Dogfish
2012,589,Fall,Black Dogfish
2013,327,Spring,Black Dogfish
2013,332,Spring,Black Dogfish
2013,405,Spring,Black Dogfish
2013,436,Spring,Black Dogfish
2013,447,Spring,Black Dogfish
2013,448,Spring,Black Dogfish
2013,404,Spring,Black Dogfish
2013,416,Spring,Black Dogfish
2013,419,Spring,Black Dogfish
2013,459,Spring,Black Dogfish
2013,462,Spring,Black Dogfish
2013,416,Spring,Black Dogfish
2013,411,Spring,Black Dogfish
2013,450,Spring,Black Dogfish
2013,451,Spring,Black Dogfish
2013,455,Spring,Black Dogfish
2013,450,Spring,Black Dogfish
2013,348,Spring,Black Dogfish
2013,438,Spring,Black Dogfish
2013,473,Spring,Black Dogfish
2013,481,Spring,Black Dogfish
2013,479,Spring,Black Dogfish
2013,459,Spring,Black Dogfish
2013,467,Spring,Black Dogfish
2013,475,Spring,Black Dogfish
2013,446,Spring,Black Dogfish
2013,439,Spring,Black Dogfish
2013,573,Spring,Black Dogfish
2013,586,Spring,Black Dogfish
2013,627,Spring,Black Dogfish
2013,416,Spring,Black Dogfish
2013,603,Spring,Black Dogfish
2013,443,Spring,Black Dogfish
2013,289,Spring,Black Dogfish
2013,596,Fall,Black Dogfish
2013,380,Fall,Black Dogfish
2013,575,Fall,Black Dogfish
2013,657,Fall,Black Dogfish
2014,625,Spring,Black Dogfish
2015,325,Spring,Black Dogfish
2015,442,Spring,Black Dogfish
2015,453,Spring,Black Dogfish
2015,317,Spring,Black Dogfish
2015,451,Spring,Black Dogfish
2015,445,Spring,Black Dogfish
2015,448,Spring,Black Dogfish
2015,449,Spring,Black Dogfish
2015,451,Spring,Black Dogfish
2015,454,Spring,Black Dogfish
2015,462,Spring,Black Dogfish
2015,464,Spring,Black Dogfish
2015,355,Spring,Black Dogfish
2015,397,Spring,Black Dogfish
2015,607,Spring,Black Dogfish
2015,667,Spring,Black Dogfish
2015,577,Spring,Black Dogfish
2015,584,Spring,Black Dogfish
2015,637,Spring,Black Dogfish
2015,428,Spring,Black Dogfish
2015,414,Spring,Black Dogfish
2005,569,Spring,Black Dogfish
2005,463,Spring,Black Dogfish
2005,488,Spring,Black Dogfish
2005,470,Spring,Black Dogfish
2005,447,Spring,Black Dogfish
2005,461,Spring,Black Dogfish
2005,464,Spring,Black Dogfish
2005,462,Spring,Black Dogfish
2005,453,Spring,Black Dogfish
2005,315,Spring,Black Dogfish
2005,304,Spring,Black Dogfish
2005,454,Spring,Black Dogfish
2005,449,Spring,Black Dogfish
2005,456,Spring,Black Dogfish
2009,398,Spring,Black Dogfish
2009,220,Spring,Black Dogfish
2009,225,Spring,Black Dogfish
2009,327,Spring,Black Dogfish
2009,427,Spring,Black Dogfish
2009,443,Spring,Black Dogfish
2009,391,Spring,Black Dogfish
2009,318,Spring,Black Dogfish
2009,431,Spring,Black Dogfish
2009,425,Spring,Black Dogfish
2009,437,Spring,Black Dogfish
2009,428,Spring,Black Dogfish
2009,458,Spring,Black Dogfish
2009,465,Spring,Black Dogfish
2009,459,Spring,Black Dogfish
2009,453,Spring,Black Dogfish
2009,457,Spring,Black Dogfish
2009,445,Spring,Black Dogfish
2009,451,Spring,Black Dogfish
2009,348,Spring,Black Dogfish
2009,216,Spring,Black Dogfish
2009,467,Spring,Black Dogfish
2009,465,Spring,Black Dogfish
2009,466,Spring,Black Dogfish
2009,488,Spring,Black Dogfish
2009,493,Spring,Black Dogfish
2009,448,Spring,Black Dogfish
2009,447,Spring,Black Dogfish
2009,430,Spring,Black Dogfish
2009,429,Spring,Black Dogfish
2009,417,Spring,Black Dogfish
2009,404,Spring,Black Dogfish
2009,422,Spring,Black Dogfish
2009,612,Spring,Black Dogfish
2009,584,Spring,Black Dogfish
2009,604,Spring,Black Dogfish
2009,596,Spring,Black Dogfish
2009,618,Spring,Black Dogfish
2009,587,Fall,Black Dogfish
2009,631,Fall,Black Dogfish
2009,666,Fall,Black Dogfish
2009,642,Fall,Black Dogfish
2010,315,Spring,Black Dogfish
2010,326,Spring,Black Dogfish
2010,332,Spring,Black Dogfish
2010,406,Spring,Black Dogfish
2010,456,Spring,Black Dogfish
2010,465,Spring,Black Dogfish
2010,433,Spring,Black Dogfish
2010,323,Spring,Black Dogfish
2010,449,Spring,Black Dogfish
2010,453,Spring,Black Dogfish
2010,395,Spring,Black Dogfish
2010,407,Spring,Black Dogfish
2010,442,Spring,Black Dogfish
2010,435,Spring,Black Dogfish
2010,456,Spring,Black Dogfish
2010,433,Spring,Black Dogfish
2010,453,Spring,Black Dogfish
2010,455,Spring,Black Dogfish
2010,453,Spring,Black Dogfish
2010,468,Spring,Black Dogfish
2010,460,Spring,Black Dogfish
2010,448,Spring,Black Dogfish
2010,416,Spring,Black Dogfish
2010,429,Spring,Black Dogfish
2010,447,Spring,Black Dogfish
2010,447,Spring,Black Dogfish
2010,459,Spring,Black Dogfish
2010,448,Spring,Black Dogfish
2010,433,Spring,Black Dogfish
2010,568,Spring,Black Dogfish
2010,558,Spring,Black Dogfish
2010,157,Spring,Black Dogfish
2010,445,Spring,Black Dogfish
2010,582,Spring,Black Dogfish
2010,582,Spring,Black Dogfish
2010,627,Spring,Black Dogfish
2010,600,Spring,Black Dogfish
2010,398,Spring,Black Dogfish
2010,580,Fall,Black Dogfish
2010,624,Fall,Black Dogfish
2010,144,Fall,Black Dogfish
2010,613,Fall,Black Dogfish
2010,619,Fall,Black Dogfish
2010,622,Fall,Black Dogfish
1995,883,Fall,Black Dogfish
1996,934,Fall,Black Dogfish
1996,1105,Fall,Black Dogfish
1996,1444,Fall,Black Dogfish
1996,1335,Fall,Black Dogfish
1996,1282,Fall,Black Dogfish
1996,898,Fall,Black Dogfish
1996,1153,Fall,Black Dogfish
1996,867,Fall,Black Dogfish
1996,863,Fall,Black Dogfish
1996,1073,Fall,Black Dogfish
1996,863,Fall,Black Dogfish
1996,1146,Fall,Black Dogfish
1996,660,Fall,Black Dogfish
1996,1304,Fall,Black Dogfish
1996,1136,Fall,Black Dogfish
1996,1064,Fall,Black Dogfish
1996,1355,Fall,Black Dogfish
1996,1019,Fall,Black Dogfish
1996,893,Fall,Black Dogfish
1996,877,Fall,Black Dogfish
1996,1050,Fall,Black Dogfish
1996,1178,Fall,Black Dogfish
1996,1017,Fall,Black Dogfish
1996,1223,Fall,Black Dogfish
1996,1400,Fall,Black Dogfish
1996,1177,Fall,Black Dogfish
1996,637,Fall,Black Dogfish
1997,1084,Fall,Black Dogfish
1997,1330,Fall,Black Dogfish
1997,1082,Fall,Black Dogfish
1997,1367,Fall,Black Dogfish
1997,1370,Fall,Black Dogfish
1997,1382,Fall,Black Dogfish
1997,1108,Fall,Black Dogfish
1997,1327,Fall,Black Dogfish
1997,931,Fall,Black Dogfish
1997,1145,Fall,Black Dogfish
1997,1174,Fall,Black Dogfish
1997,1339,Fall,Black Dogfish
1997,903,Fall,Black Dogfish
1997,865,Fall,Black Dogfish
1997,870,Fall,Black Dogfish
1997,1125,Fall,Black Dogfish
1997,888,Fall,Black Dogfish
1997,860,Fall,Black Dogfish
1997,1102,Fall,Black Dogfish
1997,1119,Fall,Black Dogfish
1997,930,Fall,Black Dogfish
1997,1294,Fall,Black Dogfish
1997,1330,Fall,Black Dogfish
1997,1203,Fall,Black Dogfish
1997,1160,Fall,Black Dogfish
1997,1159,Fall,Black Dogfish
1997,997,Fall,Black Dogfish
1997,1090,Fall,Black Dogfish
1997,1069,Fall,Black Dogfish
1997,878,Fall,Black Dogfish
1997,1016,Fall,Black Dogfish
1997,1150,Fall,Black Dogfish
1997,1157,Fall,Black Dogfish
1997,1013,Fall,Black Dogfish
1998,1205,Fall,Black Dogfish
1998,1159,Fall,Black Dogfish
1998,964,Fall,Black Dogfish
1998,1304,Fall,Black Dogfish
1998,1216,Fall,Black Dogfish
1998,1130,Fall,Black Dogfish
1998,1056,Fall,Black Dogfish
1998,1212,Fall,Black Dogfish
1998,918,Fall,Black Dogfish
1998,1166,Fall,Black Dogfish
1998,823,Fall,Black Dogfish
1998,909,Fall,Black Dogfish
1998,1036,Fall,Black Dogfish
1998,1110,Fall,Black Dogfish
1998,1415,Fall,Black Dogfish
1998,1094,Fall,Black Dogfish
1998,1122,Fall,Black Dogfish
1998,1144,Fall,Black Dogfish
1998,1357,Fall,Black Dogfish
1998,1035,Fall,Black Dogfish
1998,1142,Fall,Black Dogfish
1998,1051,Fall,Black Dogfish
1998,1148,Fall,Black Dogfish
1998,1142,Fall,Black Dogfish
1998,1173,Fall,Black Dogfish
1998,1063,Fall,Black Dogfish
1998,969,Fall,Black Dogfish
1998,1211,Fall,Black Dogfish
1998,1334,Fall,Black Dogfish
1998,1052,Fall,Black Dogfish
1998,1196,Fall,Black Dogfish
1999,1294,Fall,Black Dogfish
1999,885,Fall,Black Dogfish
1999,826,Fall,Black Dogfish
1999,880,Fall,Black Dogfish
1999,781,Fall,Black Dogfish
1999,1069,Fall,Black Dogfish
1999,962,Fall,Black Dogfish
1999,847,Fall,Black Dogfish
1999,1183,Fall,Black Dogfish
1999,610,Fall,Black Dogfish
1999,1182,Fall,Black Dogfish
1999,923,Fall,Black Dogfish
1999,1238,Fall,Black Dogfish
1999,971,Fall,Black Dogfish
1999,965,Fall,Black Dogfish
1999,1068,Fall,Black Dogfish
1999,1156,Fall,Black Dogfish
2011,955,Fall,Black Dogfish
2011,1026,Fall,Black Dogfish
2011,1068,Fall,Black Dogfish
2011,970,Fall,Black Dogfish
2011,727,Fall,Black Dogfish
2011,960,Fall,Black Dogfish
2011,782,Fall,Black Dogfish
2011,798,Fall,Black Dogfish
2011,1094,Fall,Black Dogfish
2011,1077,Fall,Black Dogfish
2011,847,Fall,Black Dogfish
2011,620,Fall,Black Dogfish
2011,903,Fall,Black Dogfish
2011,997,Fall,Black Dogfish
2011,930,Fall,Black Dogfish
2012,857,Fall,Black Dogfish
2012,867,Fall,Black Dogfish
2012,1003,Fall,Black Dogfish
2012,714,Fall,Black Dogfish
2012,790,Fall,Black Dogfish
2012,657,Fall,Black Dogfish
2012,805,Fall,Black Dogfish
2012,533,Fall,Black Dogfish
2012,842,Fall,Black Dogfish
2012,883,Fall,Black Dogfish
2012,1152,Fall,Black Dogfish
2012,689,Fall,Black Dogfish
2012,859,Fall,Black Dogfish
2012,896,Fall,Black Dogfish
2012,948,Fall,Black Dogfish
2012,1090,Fall,Black Dogfish
2012,579,Fall,Black Dogfish
2012,805,Fall,Black Dogfish
2012,1155,Fall,Black Dogfish
2013,817,Fall,Black Dogfish
2013,878,Fall,Black Dogfish
2013,1055,Fall,Black Dogfish
2013,1026,Fall,Black Dogfish
2013,810,Fall,Black Dogfish
2013,338,Fall,Black Dogfish
2013,872,Fall,Black Dogfish
2013,796,Fall,Black Dogfish
2013,884,Fall,Black Dogfish
2013,874,Fall,Black Dogfish
2013,1052,Fall,Black Dogfish
2013,919,Fall,Black Dogfish
2013,1027,Fall,Black Dogfish
2013,595,Fall,Black Dogfish
2014,456,Spring,Black Dogfish
2014,411,Spring,Black Dogfish
2014,412,Spring,Black Dogfish
2014,438,Spring,Black Dogfish
2014,435,Spring,Black Dogfish
2014,436,Spring,Black Dogfish
2014,398,Spring,Black Dogfish
2014,459,Spring,Black Dogfish
2014,451,Spring,Black Dogfish
2014,462,Spring,Black Dogfish
2014,434,Spring,Black Dogfish
2014,677,Fall,Black Dogfish
2014,617,Fall,Black Dogfish
2014,583,Fall,Black Dogfish
2014,574,Fall,Black Dogfish
2014,858,Fall,Black Dogfish
2014,813,Fall,Black Dogfish
2014,917,Fall,Black Dogfish
2014,871,Fall,Black Dogfish
2014,1051,Fall,Black Dogfish
2014,786,Fall,Black Dogfish
2014,620,Fall,Black Dogfish
2014,874,Fall,Black Dogfish
2014,609,Fall,Black Dogfish
2014,1049,Fall,Black Dogfish
2014,1077,Fall,Black Dogfish
2014,1108,Fall,Black Dogfish
2014,649,Spring,Black Dogfish
2014,619,Spring,Black Dogfish
2014,444,Spring,Black Dogfish
2014,616,Spring,Black Dogfish
2014,644,Spring,Black Dogfish
2014,474,Fall,Black Dogfish
2014,678,Fall,Black Dogfish
2000,1111,Fall,Black Dogfish
2000,1132,Fall,Black Dogfish
2000,1022,Fall,Black Dogfish
2000,882,Fall,Black Dogfish
2000,771,Fall,Black Dogfish
2000,1038,Fall,Black Dogfish
2000,878,Fall,Black Dogfish
2000,985,Fall,Black Dogfish
2000,1154,Fall,Black Dogfish
2000,1015,Fall,Black Dogfish
2000,1169,Fall,Black Dogfish
2000,1000,Fall,Black Dogfish
2000,1141,Fall,Black Dogfish
2000,1147,Fall,Black Dogfish
2000,1045,Fall,Black Dogfish
2000,1051,Fall,Black Dogfish
2000,939,Fall,Black Dogfish
2000,1030,Fall,Black Dogfish
2000,954,Fall,Black Dogfish
2001,1202,Fall,Black Dogfish
2001,1228,Fall,Black Dogfish
2001,842,Fall,Black Dogfish
2001,956,Fall,Black Dogfish
2001,852,Fall,Black Dogfish
2001,1019,Fall,Black Dogfish
2001,1000,Fall,Black Dogfish
2001,1173,Fall,Black Dogfish
2001,1184,Fall,Black Dogfish
2001,1050,Fall,Black Dogfish
2001,865,Fall,Black Dogfish
2001,1151,Fall,Black Dogfish
2001,1353,Fall,Black Dogfish
2001,938,Fall,Black Dogfish
2001,1156,Fall,Black Dogfish
2001,1085,Fall,Black Dogfish
2001,1109,Fall,Black Dogfish
2001,1101,Fall,Black Dogfish
2001,1148,Fall,Black Dogfish
2001,1058,Fall,Black Dogfish
2001,1104,Fall,Black Dogfish
2001,987,Fall,Black Dogfish
2001,1188,Fall,Black Dogfish
2001,1204,Fall,Black Dogfish
2001,1305,Fall,Black Dogfish
2001,1408,Fall,Black Dogfish
2002,1358,Fall,Black Dogfish
2002,1208,Fall,Black Dogfish
2002,1197,Fall,Black Dogfish
2002,863,Fall,Black Dogfish
2002,818,Fall,Black Dogfish
2002,846,Fall,Black Dogfish
2002,1074,Fall,Black Dogfish
2002,1022,Fall,Black Dogfish
2002,1013,Fall,Black Dogfish
2002,887,Fall,Black Dogfish
2002,1149,Fall,Black Dogfish
2002,1040,Fall,Black Dogfish
2002,1142,Fall,Black Dogfish
2002,799,Fall,Black Dogfish
2002,873,Fall,Black Dogfish
2003,1339,Fall,Black Dogfish
2003,1170,Fall,Black Dogfish
2003,888,Fall,Black Dogfish
2003,966,Fall,Black Dogfish
2003,1035,Fall,Black Dogfish
2003,1057,Fall,Black Dogfish
2003,1125,Fall,Black Dogfish
2003,1081,Fall,Black Dogfish
2003,1075,Fall,Black Dogfish
2003,1153,Fall,Black Dogfish
2003,1401,Fall,Black Dogfish
2004,844,Fall,Black Dogfish
2004,1146,Fall,Black Dogfish
2004,1173,Fall,Black Dogfish
2004,1401,Fall,Black Dogfish
2004,1014,Fall,Black Dogfish
2004,1168,Fall,Black Dogfish
2004,1071,Fall,Black Dogfish
2004,1094,Fall,Black Dogfish
2004,1176,Fall,Black Dogfish
2004,1177,Fall,Black Dogfish
2004,1179,Fall,Black Dogfish
2004,999,Fall,Black Dogfish
2004,1280,Fall,Black Dogfish
2004,1353,Fall,Black Dogfish
2004,230,Spring,Black Dogfish
2004,1177,Fall,Black Dogfish
2004,1185,Fall,Black Dogfish
2004,1152,Fall,Black Dogfish
2004,864,Fall,Black Dogfish
2004,973,Fall,Black Dogfish
2004,804,Fall,Black Dogfish
2004,1087,Fall,Black Dogfish
2004,925,Fall,Black Dogfish
2004,1211,Fall,Black Dogfish
2004,1136,Fall,Black Dogfish
2004,875,Fall,Black Dogfish
2004,1064,Fall,Black Dogfish
2004,1042,Fall,Black Dogfish
2004,1184,Fall,Black Dogfish
2005,1120,Fall,Black Dogfish
2005,787,Fall,Black Dogfish
2005,927,Fall,Black Dogfish
2005,1087,Fall,Black Dogfish
2005,936,Fall,Black Dogfish
2005,933,Fall,Black Dogfish
2005,1126,Fall,Black Dogfish
2006,1319,Fall,Black Dogfish
2006,1168,Fall,Black Dogfish
2006,916,Fall,Black Dogfish
2006,1083,Fall,Black Dogfish
2006,1059,Fall,Black Dogfish
2006,1301,Fall,Black Dogfish
2006,1296,Fall,Black Dogfish
2006,1121,Fall,Black Dogfish
2006,1052,Fall,Black Dogfish
2006,855,Fall,Black Dogfish
2006,893,Fall,Black Dogfish
2006,867,Fall,Black Dogfish
2006,630,Fall,Black Dogfish
2006,1164,Fall,Black Dogfish
2006,1352,Fall,Black Dogfish
2006,1152,Fall,Black Dogfish
2006,1161,Fall,Black Dogfish
2006,1332,Fall,Black Dogfish
2006,944,Fall,Black Dogfish
2006,1162,Fall,Black Dogfish
2006,1167,Fall,Black Dogfish
2006,864,Fall,Black Dogfish
2006,1123,Fall,Black Dogfish
2006,1073,Fall,Black Dogfish
2006,1134,Fall,Black Dogfish
2006,964,Fall,Black Dogfish
2006,799,Fall,Black Dogfish
2006,900,Fall,Black Dogfish
2006,947,Fall,Black Dogfish
2006,1166,Fall,Black Dogfish
2006,1131,Fall,Black Dogfish
2007,941,Fall,Black Dogfish
2007,1262,Fall,Black Dogfish
2007,1217,Fall,Black Dogfish
2007,930,Fall,Black Dogfish
2007,914,Fall,Black Dogfish
2007,768,Fall,Black Dogfish
2007,928,Fall,Black Dogfish
2007,824,Fall,Black Dogfish
2007,1019,Fall,Black Dogfish
2007,999,Fall,Black Dogfish
2007,1149,Fall,Black Dogfish
2007,1178,Fall,Black Dogfish
2007,1149,Fall,Black Dogfish
2007,1123,Fall,Black Dogfish
2007,1080,Fall,Black Dogfish
2007,1165,Fall,Black Dogfish
2007,992,Fall,Black Dogfish
2007,1193,Fall,Black Dogfish
2007,1165,Fall,Black Dogfish
2007,1028,Fall,Black Dogfish
2007,872,Fall,Black Dogfish
2007,839,Fall,Black Dogfish
2007,901,Fall,Black Dogfish
2007,1043,Fall,Black Dogfish
2007,891,Fall,Black Dogfish
2007,1150,Fall,Black Dogfish
2007,1100,Fall,Black Dogfish
2008,1074,Fall,Black Dogfish
2008,1042,Fall,Black Dogfish
2008,898,Fall,Black Dogfish
2008,1147,Fall,Black Dogfish
2008,950,Fall,Black Dogfish
2008,864,Fall,Black Dogfish
2008,826,Fall,Black Dogfish
2008,1108,Fall,Black Dogfish
2008,873,Fall,Black Dogfish
2008,889,Fall,Black Dogfish
2009,694,Spring,Black Dogfish
2009,839,Fall,Black Dogfish
2009,819,Fall,Black Dogfish
2009,851,Fall,Black Dogfish
2009,912,Fall,Black Dogfish
2009,1140,Fall,Black Dogfish
2009,852,Fall,Black Dogfish
2010,846,Fall,Black Dogfish
2010,1058,Fall,Black Dogfish
2010,913,Fall,Black Dogfish
2010,822,Fall,Black Dogfish
2010,934,Fall,Black Dogfish
2010,873,Fall,Black Dogfish
2010,890,Fall,Black Dogfish
2010,555,Fall,Black Dogfish
2010,878,Fall,Black Dogfish
2010,609,Fall,Black Dogfish
2010,856,Fall,Black Dogfish
2010,816,Fall,Black Dogfish
2010,1138,Fall,Black Dogfish
2010,1121,Fall,Black Dogfish
2010,793,Fall,Black Dogfish
2010,1307,Fall,Black Dogfish
2010,769,Fall,Black Dogfish
1997,91,Spring,Portuguese Dogfish
2012,609,Spring,Portuguese Dogfish
1996,1362,Fall,Portuguese Dogfish
1996,1364,Fall,Portuguese Dogfish
1997,1339,Fall,Portuguese Dogfish
1997,1162,Fall,Portuguese Dogfish
1997,1488,Fall,Portuguese Dogfish
1997,1150,Fall,Portuguese Dogfish
1997,1452,Fall,Portuguese Dogfish
2004,1272,Fall,Portuguese Dogfish
2004,1317,Fall,Portuguese Dogfish
2004,1136,Fall,Portuguese Dogfish
2004,1365,Fall,Portuguese Dogfish
2004,1211,Fall,Portuguese Dogfish
2004,1132,Fall,Portuguese Dogfish
1995,300,Fall,Spinytail Skate
1995,620,Fall,Spinytail Skate
1995,632,Fall,Spinytail Skate
1995,588,Fall,Spinytail Skate
1995,608,Fall,Spinytail Skate
1995,299,Fall,Spinytail Skate
1995,316,Fall,Spinytail Skate
1995,586,Fall,Spinytail Skate
1995,493,Fall,Spinytail Skate
1995,195,Fall,Spinytail Skate
1995,575,Fall,Spinytail Skate
1995,345,Fall,Spinytail Skate
1995,379,Fall,Spinytail Skate
1996,446,Spring,Spinytail Skate
1996,388,Spring,Spinytail Skate
1996,618,Spring,Spinytail Skate
1996,579,Spring,Spinytail Skate
1996,637,Spring,Spinytail Skate
1996,329,Spring,Spinytail Skate
1996,604,Fall,Spinytail Skate
